Cluster	Canon-4	Canon-6	Canon-7	Canon-8_4008	Canon-10	Canon-12	Canon-14_3060	Canon-15	Canon-17	Canon-19	Canon-21_3053	Canon-23	Canon-25	Canon-27_3073	Canon-29_4003	Canon-31_3040	Canon-33_2027	Canon-34_2033	Canon-35	Canon-36_2024	Canon-38_1004.combined	Canon-40_3036.combined	Canon-42_2026.combined	Canon-43	Canon-44	Canon-45	Canon-46_4035	Canon-48	Canon-49	Canon-50	Canon-52	Canon-54	Canon-56	Canon-57	Canon-58
Arctic_Cluster_1432	2	1	0	3	8	2	5	0	2	0	5	0	0	1	3	2	1	1	0	2	8	9	4	1	3	5	2	7	4	4	3	3	1	4	0
Arctic_Cluster_612	4	2	0	0	3	2	4	0	6	0	0	0	0	0	2	2	1	4	1	4	2	12	8	2	3	1	1	10	4	2	3	8	1	2	1
Arctic_Cluster_1046	2	2	0	2	1	4	7	0	7	0	1	0	0	2	3	0	3	2	1	10	4	7	3	2	2	5	0	5	3	2	2	6	3	3	1
Arctic_Cluster_65	3	2	0	1	2	1	0	0	12	0	2	1	0	1	0	0	1	1	5	2	6	9	3	0	3	5	0	7	7	2	5	6	3	4	0
Arctic_Cluster_342	3	5	0	0	1	1	2	0	8	1	3	0	0	8	0	3	0	3	1	1	2	6	6	0	0	5	2	4	7	4	7	6	4	1	0
Arctic_Cluster_1260	5	4	0	4	2	7	1	0	6	0	4	0	0	2	3	0	1	2	1	3	9	5	4	3	6	2	0	2	2	5	3	5	1	2	0
Arctic_Cluster_1982	9	3	0	0	2	5	0	0	11	0	2	1	1	2	0	0	1	2	2	5	6	6	4	1	3	2	0	2	5	7	4	2	3	0	2
Arctic_Cluster_639	3	6	0	0	4	4	2	0	6	0	5	2	0	0	2	1	0	0	0	1	7	9	9	3	5	2	0	8	4	0	2	1	4	0	2
Arctic_Cluster_131	3	5	0	1	9	0	0	0	6	0	5	0	0	4	5	2	1	1	2	1	5	4	3	0	3	5	0	0	2	6	5	6	3	2	1
Arctic_Cluster_730	6	4	0	2	3	3	4	0	5	0	2	0	0	1	1	0	0	2	1	2	2	2	2	1	1	9	2	9	2	4	3	5	5	4	3
Arctic_Cluster_59	3	3	0	0	3	1	2	0	5	0	6	0	0	1	0	0	3	1	0	3	8	7	5	3	0	8	2	3	8	1	3	5	2	1	2
Arctic_Cluster_455	2	2	0	0	2	2	0	0	9	0	3	0	0	4	0	0	0	3	4	2	6	5	6	1	6	6	0	4	6	3	4	3	0	3	3
Arctic_Cluster_485	6	3	1	0	3	5	3	0	3	0	2	1	0	1	1	0	1	2	0	4	7	5	9	2	3	4	0	3	5	4	6	0	2	1	2
Arctic_Cluster_1335	2	2	0	3	3	1	0	0	10	1	4	0	0	2	2	1	0	2	0	3	7	9	9	3	3	5	0	1	2	3	5	2	1	2	1
Arctic_Cluster_1372	4	3	0	1	3	3	1	0	6	0	3	1	1	6	0	2	0	1	6	4	1	4	6	2	6	2	1	8	4	1	3	5	1	0	0
Arctic_Cluster_285	2	6	0	1	5	0	0	0	6	0	4	0	1	0	1	1	1	3	2	5	3	4	8	1	4	5	1	6	8	1	2	3	2	1	1
Arctic_Cluster_1266	1	0	1	1	3	1	1	0	3	0	8	0	0	1	3	2	0	0	1	1	10	9	6	1	10	3	0	2	6	6	5	0	2	0	1
Arctic_Cluster_1353	4	1	0	1	3	2	5	0	5	0	6	1	0	1	0	2	1	1	0	4	8	4	3	2	4	5	0	4	3	2	4	5	4	2	1
Arctic_Cluster_1454	6	1	0	0	1	3	2	0	6	0	0	0	0	1	2	1	1	0	1	2	3	5	2	0	10	4	1	4	8	5	7	2	4	3	3
Arctic_Cluster_1108	9	1	0	1	4	2	3	0	2	1	0	3	0	1	0	0	0	4	4	0	3	6	4	2	1	7	0	7	4	0	7	1	6	3	1
Arctic_Cluster_1230	5	1	0	2	7	0	1	0	5	0	4	0	0	3	0	2	0	1	1	5	5	11	6	1	2	8	0	3	6	4	1	1	0	0	2
Arctic_Cluster_621	4	0	2	1	2	1	1	0	3	1	4	1	0	2	3	0	2	2	2	4	8	10	2	0	2	1	0	4	4	4	4	3	3	5	1
Arctic_Cluster_135	2	1	0	1	6	2	3	0	8	0	3	0	0	2	2	1	0	0	0	3	9	3	6	1	4	3	1	4	8	3	1	3	3	1	1
Arctic_Cluster_331	2	4	0	0	2	3	2	0	10	0	6	0	1	2	3	0	1	0	3	4	8	2	7	0	7	3	1	0	2	3	4	0	0	4	1
Arctic_Cluster_415	4	0	1	0	4	1	3	0	3	0	4	0	0	1	3	0	0	0	0	4	3	10	7	1	7	1	0	4	4	6	6	3	1	3	1
Arctic_Cluster_931	3	4	0	1	3	0	4	0	3	0	2	1	0	4	1	0	0	1	2	4	9	13	2	1	1	2	0	3	2	2	3	3	3	2	6
Arctic_Cluster_1490	3	2	0	1	2	0	1	0	4	0	8	1	0	0	1	0	1	3	0	2	6	8	4	2	2	9	1	4	5	3	3	2	5	1	1
Arctic_Cluster_642	5	1	0	1	2	1	3	0	6	0	2	0	0	0	2	0	1	5	3	3	3	3	7	1	0	3	1	8	4	0	5	7	2	3	2
Arctic_Cluster_940	1	3	0	4	8	3	0	0	4	0	6	1	0	1	1	1	2	0	0	1	4	7	6	1	5	2	1	2	4	2	3	5	2	2	2
Arctic_Cluster_1367	7	2	0	0	0	4	1	0	7	0	5	0	0	2	1	1	0	1	2	2	5	5	1	3	4	6	1	5	7	1	3	1	2	3	1
Arctic_Cluster_46	3	2	0	0	3	2	0	0	9	2	3	1	0	3	0	2	0	3	2	3	2	6	4	0	3	4	0	2	1	0	10	7	5	0	0
Arctic_Cluster_378	0	1	0	0	8	1	1	0	3	0	6	3	0	1	2	0	1	1	1	1	25	4	4	2	1	2	0	1	5	3	0	1	1	2	1
Arctic_Cluster_69	6	1	0	0	1	3	4	0	4	0	0	3	1	5	1	1	0	4	2	4	1	6	4	1	1	6	0	2	5	2	3	5	3	2	0
Arctic_Cluster_578	1	3	0	0	1	1	1	0	3	1	4	0	0	0	2	2	1	2	0	1	8	9	8	3	3	3	0	4	5	2	4	3	5	1	0
Arctic_Cluster_119	4	0	0	1	5	4	2	0	9	0	1	3	0	3	0	0	2	1	3	7	4	3	2	1	1	3	1	5	4	1	2	4	3	1	0
Arctic_Cluster_314	3	2	1	0	1	1	1	0	3	0	2	1	0	2	2	0	0	1	1	1	7	9	4	0	4	3	2	6	9	1	6	3	0	4	0
Arctic_Cluster_752	3	0	1	0	4	0	3	0	4	0	6	1	0	4	2	1	2	0	3	5	7	4	6	2	3	1	1	4	2	0	1	6	1	0	3
Arctic_Cluster_1195	4	2	0	0	4	1	1	0	6	0	5	0	0	5	2	0	0	2	0	3	5	7	7	4	1	2	0	1	3	1	3	5	1	1	4
Arctic_Cluster_1261	1	2	0	1	3	1	3	0	12	1	3	0	0	3	0	1	1	0	0	1	8	7	4	0	7	2	1	2	7	0	0	8	0	1	0
Arctic_Cluster_105	2	3	0	0	4	1	1	0	3	0	3	3	0	3	3	0	1	1	2	2	9	7	9	0	4	4	0	1	2	1	3	2	2	1	2
Arctic_Cluster_1098	2	1	0	1	4	2	2	0	4	0	3	0	0	0	1	2	2	1	1	0	4	6	12	1	2	1	1	5	4	3	4	6	4	0	0
Arctic_Cluster_44	2	0	0	4	1	1	2	0	6	0	3	3	0	1	1	0	0	3	2	1	12	14	3	0	0	1	0	0	6	4	1	3	1	1	2
Arctic_Cluster_491	3	3	0	1	3	2	0	0	4	0	3	0	0	6	1	0	2	0	1	1	9	6	6	0	4	2	0	3	4	0	5	4	4	0	1
Arctic_Cluster_698	4	0	0	0	3	0	0	0	5	0	4	2	0	0	2	0	0	0	0	1	11	7	3	0	4	5	1	5	5	4	1	4	5	2	0
Arctic_Cluster_176	2	2	0	0	3	1	2	0	9	0	2	0	0	1	0	0	1	1	3	5	5	1	4	1	0	7	1	6	4	1	4	4	3	3	1
Arctic_Cluster_1232	4	3	0	0	3	2	1	0	8	0	1	0	0	2	0	0	3	2	2	0	1	8	4	1	5	8	1	2	4	1	2	3	3	3	0
Arctic_Cluster_725	4	2	1	1	3	3	2	0	6	0	1	1	0	0	4	0	0	0	1	1	14	5	4	3	4	3	0	2	5	0	2	1	2	0	1
Arctic_Cluster_167	4	2	1	1	2	1	2	0	6	0	2	0	0	3	1	0	0	4	1	1	3	0	3	1	6	2	1	7	5	1	4	5	3	3	0
Arctic_Cluster_178	1	1	0	3	1	1	0	0	4	0	3	0	0	4	2	0	1	0	0	0	21	15	1	2	0	1	0	2	5	2	1	2	1	0	1
Arctic_Cluster_1164	2	1	0	2	3	1	4	0	4	0	1	0	0	2	2	1	0	1	0	9	1	1	3	0	3	3	1	2	4	2	9	6	4	2	1
Arctic_Cluster_575	6	1	0	1	1	2	0	0	3	0	4	0	0	2	0	0	1	1	1	2	5	11	9	0	2	2	0	2	2	0	2	5	3	4	2
Arctic_Cluster_1127	2	2	1	2	7	1	4	0	3	1	2	0	0	4	2	2	1	0	1	0	7	5	4	0	5	4	1	2	2	2	3	1	0	0	3
Arctic_Cluster_1151	2	4	0	1	4	4	1	0	3	0	1	0	0	1	0	1	0	0	0	0	10	5	3	1	7	7	0	1	7	3	2	3	1	1	1
Arctic_Cluster_391	2	5	0	1	4	0	4	0	3	1	0	1	0	2	2	0	0	1	1	4	2	5	1	2	4	4	2	2	5	2	3	2	4	3	1
Arctic_Cluster_1145	0	3	0	1	1	3	0	0	6	0	4	0	0	2	1	2	1	0	1	2	2	5	3	0	3	1	0	6	7	2	6	5	4	1	1
Arctic_Cluster_123	2	3	0	0	3	0	3	0	9	1	3	2	0	1	0	2	4	0	2	1	2	1	9	1	1	2	0	5	2	5	0	2	3	3	0
Arctic_Cluster_382	2	1	0	0	5	1	0	0	7	0	2	0	0	2	0	0	1	1	0	4	7	6	3	1	3	1	0	3	6	3	5	3	2	1	2
Arctic_Cluster_397	2	3	0	1	0	3	1	0	7	0	0	1	0	1	0	1	3	0	2	1	5	5	0	1	2	6	0	3	2	2	7	4	3	5	1
Arctic_Cluster_1105	2	1	0	2	5	1	2	0	1	2	0	1	0	5	2	0	2	1	0	5	8	5	3	0	2	3	0	3	1	3	4	4	2	1	1
Arctic_Cluster_1468	7	0	0	0	1	3	3	0	11	1	0	0	0	5	0	2	1	2	2	2	1	4	3	0	1	4	0	5	3	1	2	1	3	3	1
Arctic_Cluster_2048	3	4	0	2	1	1	3	0	6	0	1	0	0	3	0	0	0	3	1	1	4	4	4	0	5	3	0	2	3	1	5	5	4	2	1
Arctic_Cluster_113	5	1	0	0	0	1	1	0	3	0	3	1	0	3	0	1	2	3	2	5	6	5	2	1	2	3	0	6	4	1	0	3	4	2	1
Arctic_Cluster_132	2	1	0	0	3	2	1	0	16	0	8	1	0	3	1	0	0	2	2	2	3	2	1	1	3	2	1	3	3	1	0	2	2	2	1
Arctic_Cluster_300	1	1	0	0	1	2	1	0	2	0	2	1	0	0	1	1	0	3	2	5	1	8	4	1	2	6	1	7	1	1	2	6	4	2	2
Arctic_Cluster_429	1	0	0	4	2	0	0	0	2	0	3	1	0	6	2	0	0	0	2	0	13	10	2	0	0	4	0	7	3	2	0	5	1	1	0
Arctic_Cluster_509	10	4	0	0	0	0	3	0	4	0	2	0	1	2	1	0	0	5	0	4	2	4	1	0	2	2	0	7	2	1	5	5	1	1	2
Arctic_Cluster_1072	2	1	0	0	0	4	2	0	9	0	0	1	0	1	0	2	0	0	1	1	2	5	8	0	2	1	2	4	4	3	4	6	3	3	0
Arctic_Cluster_1343	3	0	1	4	10	1	1	0	8	0	3	0	0	2	1	1	0	0	0	4	1	5	1	0	6	10	1	2	2	1	1	0	0	0	2
Arctic_Cluster_1453	2	0	1	2	9	1	0	0	5	0	7	1	0	0	3	0	0	0	0	0	8	8	2	1	7	2	0	1	2	4	1	2	1	1	0
Arctic_Cluster_435	2	1	0	0	5	2	2	0	8	0	2	0	1	3	0	3	0	1	1	3	5	3	5	0	2	7	0	2	3	0	5	3	1	0	0
Arctic_Cluster_1110	2	1	0	2	2	3	1	0	6	0	0	0	1	2	2	0	0	1	0	1	8	11	4	0	2	1	1	7	4	2	5	0	1	0	0
Arctic_Cluster_1332	6	2	0	1	1	0	3	0	5	0	2	2	0	4	0	0	1	1	3	2	4	3	4	0	3	1	0	3	4	3	5	4	2	0	1
Arctic_Cluster_498	1	0	0	1	2	1	0	0	11	1	7	0	0	0	1	1	1	1	0	1	7	3	6	2	3	7	0	3	3	3	1	1	0	1	0
Arctic_Cluster_696	2	2	0	0	7	1	2	0	4	0	3	1	0	2	0	0	1	0	1	0	7	8	5	0	2	1	1	2	2	2	6	2	4	1	0
Arctic_Cluster_1323	3	3	0	1	2	0	2	0	5	0	3	1	0	4	1	1	0	3	0	3	6	5	2	2	0	2	0	1	6	7	1	1	2	2	0
Arctic_Cluster_505	4	2	0	0	3	5	3	0	6	0	0	1	0	0	1	0	1	4	0	2	2	2	5	1	0	5	1	9	1	0	1	2	3	3	1
Arctic_Cluster_197	3	3	0	0	0	0	3	0	6	0	3	1	0	1	2	0	1	0	2	2	3	5	6	0	3	5	0	3	2	3	2	4	2	2	0
Arctic_Cluster_333	3	1	0	2	1	1	3	0	2	0	3	0	0	1	0	0	0	1	0	0	7	6	3	3	8	2	1	3	2	7	3	2	0	2	0
Arctic_Cluster_833	2	0	2	0	1	2	1	0	5	1	1	0	1	8	1	0	0	3	2	2	2	4	3	1	3	1	0	8	4	1	2	2	2	1	1
Arctic_Cluster_1210	4	2	0	1	3	0	0	0	5	0	5	3	0	3	1	0	0	0	0	1	3	11	2	1	4	5	1	0	4	2	2	1	2	0	1
Arctic_Cluster_1309	3	9	0	0	1	1	3	1	3	1	0	0	1	2	0	0	0	0	0	1	3	10	8	0	2	2	0	3	2	1	2	4	3	1	0
Arctic_Cluster_1983	2	1	0	1	0	2	3	0	5	0	1	0	0	4	0	0	2	0	0	5	3	2	3	2	1	4	0	6	2	2	7	6	2	1	0
Arctic_Cluster_52	2	1	1	3	0	3	1	0	2	0	2	1	0	4	4	1	1	0	2	1	3	6	4	0	3	2	0	2	2	5	5	0	4	0	1
Arctic_Cluster_471	3	0	1	1	1	0	1	0	1	1	6	2	0	1	1	2	1	0	2	0	7	3	4	1	4	4	1	1	7	3	1	2	1	2	1
Arctic_Cluster_740	5	1	0	0	5	0	2	0	3	0	4	1	0	0	3	1	0	3	2	3	3	3	0	1	1	3	1	2	5	5	4	0	1	3	1
Arctic_Cluster_1303	5	1	0	0	1	1	3	1	6	0	0	2	0	2	0	0	1	3	1	7	1	2	2	0	1	0	0	1	5	5	2	4	4	4	1
Arctic_Cluster_1334	0	3	0	0	3	6	3	0	10	0	0	0	0	4	2	0	0	1	2	3	1	3	1	0	3	7	0	2	2	1	5	1	3	0	0
Arctic_Cluster_1340	2	1	0	0	1	0	1	0	6	0	2	0	0	1	2	0	2	2	2	5	6	7	4	1	3	2	2	0	6	0	4	3	0	0	1
Arctic_Cluster_35	4	5	0	0	5	2	1	0	10	1	0	0	1	1	2	1	0	3	0	2	5	1	5	1	1	2	0	1	1	2	2	4	2	0	0
Arctic_Cluster_360	1	2	0	0	1	3	1	0	3	0	1	0	0	3	0	0	1	3	1	3	5	10	5	0	1	3	0	4	3	3	0	3	2	2	1
Arctic_Cluster_385	0	2	0	0	3	1	1	0	4	0	4	0	0	1	1	1	0	2	0	1	4	6	6	0	3	2	0	2	3	3	3	7	3	1	1
Arctic_Cluster_554	3	1	0	1	3	0	1	0	5	0	6	1	0	1	3	0	0	0	0	1	4	9	2	0	3	4	0	3	2	2	2	4	2	1	1
Arctic_Cluster_772	3	3	0	0	1	0	2	0	1	2	4	0	1	1	0	1	0	4	1	0	3	4	3	0	2	1	0	7	4	3	3	4	6	0	0
Arctic_Cluster_1345	2	0	2	0	8	1	0	0	5	0	1	0	0	1	0	1	2	0	1	1	7	4	3	1	1	1	2	4	6	1	7	1	0	1	0
Arctic_Cluster_1394	0	1	0	2	1	3	0	1	2	1	7	1	0	2	1	1	1	1	3	1	2	7	8	1	1	3	1	2	2	1	2	2	2	0	1
Arctic_Cluster_40	1	3	0	1	0	1	1	0	7	0	0	1	0	0	1	2	0	5	1	1	1	3	3	1	0	6	0	4	4	1	3	6	3	3	0
Arctic_Cluster_83	1	0	0	0	3	2	0	0	2	0	2	1	0	1	1	1	0	2	1	1	5	3	7	1	0	4	0	5	7	4	2	2	2	3	0
Arctic_Cluster_964	3	0	0	2	2	2	2	0	4	0	6	0	0	2	1	0	0	1	2	2	8	4	2	0	1	3	0	1	3	2	7	2	0	1	0
Arctic_Cluster_992	3	0	0	2	1	2	1	0	5	0	3	1	0	1	0	1	1	0	0	1	3	5	3	1	5	2	2	2	3	0	6	4	2	3	0
Arctic_Cluster_16	3	3	0	0	1	2	0	0	4	0	1	2	0	2	0	1	0	3	2	3	0	4	7	1	1	2	0	5	4	0	5	1	3	1	1
Arctic_Cluster_594	4	2	0	1	1	1	2	0	6	1	3	1	0	2	1	0	2	1	2	1	0	2	4	1	1	2	0	2	1	5	3	4	4	1	1
Arctic_Cluster_1082	0	3	0	1	2	0	1	0	5	0	0	0	0	2	3	0	0	1	0	5	7	7	2	0	2	1	0	6	1	4	3	4	1	0	1
Arctic_Cluster_1182	1	1	0	2	2	0	0	0	4	0	4	0	0	4	2	0	0	0	0	1	8	5	5	0	0	1	0	6	3	4	4	2	2	1	0
Arctic_Cluster_1450	2	2	0	0	2	0	1	2	3	0	1	0	0	1	0	0	0	1	0	1	0	5	7	0	1	5	0	3	7	0	4	6	6	0	2
Arctic_Cluster_1528	5	0	0	0	0	0	3	0	4	0	5	3	0	2	1	0	0	0	1	2	5	5	5	0	2	2	1	4	2	3	5	0	1	1	0
Arctic_Cluster_1569	5	2	0	0	0	1	5	0	0	0	1	0	0	0	0	0	0	1	0	6	1	4	5	2	5	5	1	4	2	1	2	2	4	1	2
Arctic_Cluster_422	3	0	0	0	3	1	0	1	1	1	2	2	0	2	0	0	0	1	2	1	5	7	2	3	0	3	0	4	3	3	2	3	2	3	1
Arctic_Cluster_680	4	0	0	0	0	0	0	0	6	2	2	1	0	0	0	0	0	0	0	0	0	3	8	4	3	3	0	5	4	0	6	5	3	2	0
Arctic_Cluster_1406	4	2	0	0	3	3	3	0	4	0	2	2	0	5	0	1	1	2	1	3	2	2	4	0	2	2	1	1	2	1	0	2	2	3	1
Arctic_Cluster_1415	0	3	4	8	0	4	0	0	12	0	2	0	0	0	0	0	0	6	3	2	0	16	0	0	0	0	0	1	0	0	0	0	0	0	0
Arctic_Cluster_1058	0	4	0	1	2	0	0	0	1	1	0	0	0	5	6	0	2	0	1	1	10	12	0	0	0	2	0	2	2	2	2	1	1	0	2
Arctic_Cluster_1236	3	1	0	1	2	2	4	0	2	0	0	0	0	3	1	0	0	0	0	1	4	6	3	2	1	4	0	2	3	2	3	3	3	3	1
Arctic_Cluster_1329	6	2	0	0	2	0	1	0	4	0	1	0	0	2	1	1	0	1	1	2	4	3	2	2	2	6	0	2	1	3	3	3	4	1	0
Arctic_Cluster_1503	1	1	0	0	16	0	1	0	6	1	0	3	0	1	2	1	1	0	0	1	6	5	6	1	1	0	0	0	1	2	0	1	1	1	0
Arctic_Cluster_1533	2	1	0	1	4	0	1	0	6	1	2	1	0	3	2	1	0	0	2	2	4	3	5	1	0	2	0	1	4	2	2	2	4	0	1
Arctic_Cluster_223	4	2	0	0	0	1	2	1	14	1	1	0	0	6	2	1	1	2	0	4	0	2	1	1	1	0	1	0	1	2	1	2	1	3	1
Arctic_Cluster_284	2	1	0	1	5	1	1	0	10	0	3	0	0	6	0	0	0	0	2	0	4	2	3	2	3	2	0	2	2	0	2	4	1	0	0
Arctic_Cluster_351	0	2	1	1	2	0	0	0	2	0	2	0	0	0	3	1	0	1	0	2	11	3	3	1	0	1	0	1	4	9	2	2	1	1	3
Arctic_Cluster_596	3	1	0	1	3	1	1	0	7	0	3	0	0	1	0	1	1	3	0	5	0	4	3	0	6	2	0	3	4	1	1	1	1	2	0
Arctic_Cluster_1122	4	2	0	0	2	4	2	0	4	1	1	2	1	2	1	1	2	0	0	2	4	3	1	1	0	1	1	2	3	2	2	4	3	0	1
Arctic_Cluster_1300	2	1	0	0	1	3	3	1	4	0	2	2	0	1	0	1	0	1	0	4	3	8	4	1	1	1	0	2	2	0	5	3	0	2	1
Arctic_Cluster_1577	3	1	0	0	0	3	3	0	5	0	0	0	0	2	0	0	1	3	0	17	0	1	2	0	0	2	0	3	2	0	1	3	2	5	0
Arctic_Cluster_1605	3	1	0	4	1	1	5	0	10	0	5	0	0	5	0	0	0	2	0	3	0	1	2	0	1	0	0	1	2	1	1	4	3	2	1
Arctic_Cluster_98	1	3	0	1	2	2	1	0	4	0	5	0	0	3	2	0	0	0	0	0	4	6	1	1	2	6	0	1	3	2	3	1	1	1	2
Arctic_Cluster_154	2	0	0	0	1	0	2	0	8	0	0	0	0	1	0	0	0	1	1	1	5	6	4	0	4	2	0	9	3	0	5	2	1	0	0
Arctic_Cluster_379	0	1	1	1	3	1	2	0	2	0	3	0	0	0	1	1	1	1	3	1	11	2	2	0	1	2	0	8	1	2	1	3	1	1	1
Arctic_Cluster_446	5	4	0	0	2	4	1	0	3	0	2	1	0	2	2	1	1	1	1	1	4	5	3	0	3	1	0	3	2	1	0	2	0	2	1
Arctic_Cluster_587	2	2	0	0	2	1	0	0	3	0	3	0	0	0	4	0	1	1	1	3	3	6	4	1	2	3	1	2	3	1	5	2	0	1	1
Arctic_Cluster_598	2	0	0	0	3	2	0	0	2	1	3	0	0	1	1	0	1	2	1	1	6	9	0	1	3	4	2	2	2	2	0	5	1	0	1
Arctic_Cluster_713	2	1	0	0	1	1	1	0	1	0	0	0	1	1	0	0	0	4	1	1	7	8	6	1	1	0	1	2	4	2	2	3	3	1	2
Arctic_Cluster_829	2	0	0	0	2	0	0	0	6	0	2	1	1	1	1	0	0	3	1	1	4	3	4	2	9	2	0	2	3	1	2	4	0	1	0
Arctic_Cluster_987	1	0	0	1	2	2	4	0	2	0	2	0	0	0	1	0	0	0	1	2	3	7	4	0	3	4	0	4	5	1	2	4	1	2	0
Arctic_Cluster_1194	2	0	0	0	2	2	3	0	5	0	2	2	0	2	0	0	2	3	1	1	4	3	1	1	1	5	0	2	3	1	2	1	4	2	1
Arctic_Cluster_1325	2	0	0	3	4	1	1	0	3	0	2	0	0	0	0	1	1	0	0	1	3	9	5	0	4	4	0	2	2	4	2	2	0	0	2
Arctic_Cluster_1341	2	1	0	1	2	0	0	0	6	1	5	1	0	0	0	0	0	0	1	1	3	6	2	0	2	2	0	5	6	2	4	1	1	2	1
Arctic_Cluster_1590	4	2	1	0	1	3	1	0	9	0	1	0	0	0	1	1	1	0	0	1	4	5	4	0	2	2	0	1	1	3	5	3	2	0	0
Arctic_Cluster_80	4	4	1	0	0	3	2	0	2	0	0	2	0	1	0	0	0	1	0	2	3	3	5	0	3	2	0	5	2	1	2	6	1	0	2
Arctic_Cluster_152	5	3	0	0	0	3	0	0	3	0	3	0	0	2	1	1	1	0	1	0	5	5	5	1	2	3	1	3	0	1	2	1	3	1	1
Arctic_Cluster_362	4	1	0	0	1	1	0	0	9	0	1	0	0	4	0	0	1	2	1	2	2	1	2	0	2	2	0	5	1	0	4	7	3	1	0
Arctic_Cluster_452	2	2	0	0	1	1	2	0	5	0	5	3	0	3	2	0	0	1	2	4	4	3	2	0	3	0	0	1	4	1	4	0	1	1	0
Arctic_Cluster_492	3	0	0	0	4	0	0	0	3	0	5	0	0	2	1	0	1	3	0	3	2	1	1	1	5	1	1	1	5	2	1	4	3	2	2
Arctic_Cluster_699	1	0	0	0	1	1	1	0	6	0	2	0	0	0	0	0	1	0	1	1	6	4	3	1	5	2	2	2	4	2	5	2	3	0	1
Arctic_Cluster_901	4	0	2	2	2	0	1	0	19	0	4	0	0	3	0	0	0	2	1	2	1	2	0	1	0	1	0	0	0	2	2	3	2	1	0
Arctic_Cluster_1593	4	0	0	1	3	2	2	0	5	0	0	0	0	2	0	0	0	1	2	2	3	7	3	0	2	2	1	4	2	1	3	0	4	1	0
Arctic_Cluster_1812	0	1	0	0	0	3	0	0	3	0	0	0	0	1	0	1	0	0	0	9	0	2	4	2	1	10	0	6	0	3	3	5	2	1	0
Arctic_Cluster_5	6	0	0	0	1	0	2	0	4	1	0	0	0	1	0	0	0	1	0	7	0	2	5	3	0	4	3	1	1	3	2	4	3	2	0
Arctic_Cluster_299	3	1	0	4	2	0	1	0	6	0	4	0	0	0	2	1	1	2	1	1	3	5	0	0	2	3	0	3	0	1	3	3	3	1	0
Arctic_Cluster_355	0	1	0	1	2	3	1	0	5	0	3	1	0	0	1	0	1	0	1	2	1	6	4	0	4	3	0	2	5	1	0	1	5	2	0
Arctic_Cluster_574	2	0	1	0	8	1	0	0	2	0	2	0	1	0	0	0	0	2	0	0	7	7	4	1	0	0	0	1	6	1	2	0	3	4	1
Arctic_Cluster_706	4	1	0	0	1	0	0	0	5	0	0	2	0	1	1	1	1	2	0	0	11	7	1	0	0	1	0	5	3	3	2	2	1	0	1
Arctic_Cluster_1021	1	1	0	0	6	0	0	0	1	0	8	1	0	2	1	1	0	0	0	0	1	10	4	0	4	1	0	1	4	4	4	0	1	0	0
Arctic_Cluster_1032	1	2	1	2	2	1	1	0	4	0	3	1	0	1	2	0	0	0	1	2	3	5	2	2	2	7	0	4	2	4	0	1	0	0	0
Arctic_Cluster_38	3	1	0	1	2	1	1	0	5	0	0	0	0	2	1	1	2	0	2	1	3	6	4	1	2	0	0	4	2	2	0	5	1	1	1
Arctic_Cluster_192	3	3	0	0	2	1	1	0	3	0	0	0	0	0	0	0	0	2	4	1	3	5	2	0	3	2	1	3	6	0	3	2	1	4	0
Arctic_Cluster_488	6	0	0	1	1	0	1	0	3	0	0	1	0	3	0	0	2	0	0	6	2	5	3	1	1	3	0	0	5	1	3	3	2	0	2
Arctic_Cluster_1114	3	0	0	0	2	2	0	0	0	0	2	0	0	0	1	0	0	1	0	3	5	7	4	2	3	3	1	3	2	4	2	1	1	1	2
Arctic_Cluster_1265	1	3	0	0	6	0	0	0	3	0	3	0	0	2	1	0	0	0	0	0	7	3	4	0	6	1	0	4	3	1	3	3	1	0	0
Arctic_Cluster_1861	5	1	0	1	0	2	2	0	1	0	5	1	0	2	2	1	0	2	1	1	3	4	1	1	1	5	0	1	3	0	1	2	2	1	3
Arctic_Cluster_15	3	0	0	1	2	3	1	0	1	1	3	0	0	1	0	0	0	2	0	2	2	2	5	2	2	3	1	4	3	1	3	5	0	1	0
Arctic_Cluster_45	3	0	0	0	2	4	3	0	2	0	3	3	0	0	1	1	0	0	0	1	5	2	4	0	0	3	0	3	6	1	5	2	0	0	0
Arctic_Cluster_324	2	2	0	0	2	2	2	0	3	0	0	0	0	0	1	0	0	1	0	0	2	4	0	0	1	1	2	1	2	5	20	1	0	0	0
Arctic_Cluster_409	2	0	0	4	1	0	1	0	4	1	2	2	0	2	1	1	0	0	0	2	3	3	1	1	6	3	0	3	2	1	4	2	1	1	0
Arctic_Cluster_411	3	1	0	0	0	2	2	0	3	0	0	0	0	0	3	1	0	2	1	2	3	4	4	1	4	2	1	2	3	1	3	3	0	3	0
Arctic_Cluster_487	4	0	0	0	1	1	2	0	7	0	2	2	1	1	0	0	1	1	1	3	1	5	5	3	3	2	1	1	0	1	2	0	0	2	1
Arctic_Cluster_654	2	1	0	0	0	0	0	0	3	0	2	1	0	1	1	2	0	1	2	1	3	6	2	0	3	3	2	3	1	0	2	5	3	3	1
Arctic_Cluster_986	3	1	0	1	1	2	0	0	2	0	0	0	0	0	1	1	0	2	1	1	2	5	4	1	4	2	0	3	6	2	3	4	2	0	0
